Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER
2021,Josh Okogie,SG,22.0,MIN,59.0,37.0,1197.0,102.0,254.0,0.402,29.0,108.0,0.26899999999999996,73.0,146.0,0.5,0.45899999999999996,83.0,108.0,0.769,63.0,93.0,156.0,63.0,54.0,28.0,43.0,123.0,316.0,11.1
2021,Onyeka Okongwu,C,20.0,ATL,50.0,4.0,601.0,96.0,149.0,0.644,0.0,3.0,0.0,96.0,146.0,0.6579999999999999,0.644,36.0,57.0,0.632,62.0,101.0,163.0,18.0,23.0,33.0,29.0,100.0,228.0,18.68
2021,Isaac Okoro,SG,20.0,CLE,67.0,67.0,2173.0,235.0,559.0,0.42,62.0,214.0,0.29,173.0,345.0,0.501,0.47600000000000003,114.0,157.0,0.726,68.0,138.0,206.0,128.0,62.0,24.0,86.0,185.0,646.0,9.56
2021,KZ Okpala,PF,21.0,MIA,37.0,9.0,447.0,36.0,96.0,0.375,12.0,50.0,0.24,24.0,46.0,0.522,0.43799999999999994,8.0,15.0,0.5329999999999999,21.0,47.0,68.0,19.0,10.0,11.0,15.0,59.0,92.0,6.53
2021,Victor Oladipo,SG,28.0,TOT,33.0,33.0,1080.0,235.0,576.0,0.408,78.0,239.0,0.326,157.0,337.0,0.466,0.47600000000000003,104.0,138.0,0.754,12.0,148.0,160.0,151.0,46.0,14.0,83.0,81.0,652.0,18.61
2021,Kelly Olynyk,C-PF,29.0,TOT,70.0,62.0,1997.0,337.0,697.0,0.484,126.0,368.0,0.342,211.0,329.0,0.6409999999999999,0.574,145.0,175.0,0.8290000000000001,87.0,402.0,489.0,203.0,79.0,42.0,126.0,207.0,945.0,19.77
2021,Miye Oni,SG,23.0,UTA,54.0,0.0,519.0,35.0,99.0,0.354,30.0,88.0,0.341,5.0,11.0,0.455,0.505,5.0,6.0,0.833,23.0,61.0,84.0,28.0,11.0,8.0,16.0,61.0,105.0,7.77
2021,Cedi Osman,SF,25.0,CLE,59.0,26.0,1510.0,219.0,586.0,0.374,99.0,324.0,0.306,120.0,262.0,0.45799999999999996,0.45799999999999996,76.0,95.0,0.8,38.0,163.0,201.0,174.0,53.0,9.0,80.0,119.0,613.0,12.92
2021,Daniel Oturu,C,21.0,LAC,30.0,0.0,161.0,22.0,52.0,0.423,1.0,5.0,0.2,21.0,47.0,0.447,0.433,9.0,12.0,0.75,21.0,27.0,48.0,10.0,4.0,7.0,9.0,24.0,54.0,14.2
2021,Kelly Oubre Jr.,SF,25.0,GSW,55.0,50.0,1687.0,318.0,724.0,0.439,90.0,285.0,0.316,228.0,439.0,0.519,0.501,123.0,177.0,0.695,82.0,247.0,329.0,73.0,57.0,42.0,70.0,121.0,849.0,17.18
2021,Eric Paschall,PF,24.0,GSW,40.0,2.0,695.0,148.0,298.0,0.49700000000000005,18.0,54.0,0.33299999999999996,130.0,244.0,0.5329999999999999,0.527,67.0,94.0,0.713,28.0,100.0,128.0,51.0,12.0,7.0,43.0,68.0,381.0,17.46
2021,Patrick Patterson,PF,31.0,LAC,38.0,5.0,582.0,72.0,165.0,0.436,40.0,112.0,0.35700000000000004,32.0,53.0,0.604,0.5579999999999999,13.0,17.0,0.765,19.0,56.0,75.0,29.0,14.0,8.0,11.0,45.0,197.0,12.74
2021,Chris Paul,PG,35.0,PHO,70.0,70.0,2199.0,439.0,879.0,0.499,102.0,258.0,0.395,337.0,621.0,0.5429999999999999,0.557,169.0,181.0,0.934,25.0,287.0,312.0,622.0,99.0,19.0,156.0,166.0,1149.0,25.02
2021,Cameron Payne,PG,26.0,PHO,60.0,1.0,1079.0,191.0,395.0,0.484,73.0,166.0,0.44,118.0,229.0,0.515,0.5760000000000001,50.0,56.0,0.893,16.0,128.0,144.0,217.0,36.0,16.0,60.0,97.0,505.0,20.5
2021,Elfrid Payton,PG,26.0,NYK,63.0,63.0,1484.0,269.0,622.0,0.43200000000000005,28.0,98.0,0.28600000000000003,241.0,524.0,0.46,0.455,73.0,107.0,0.682,64.0,152.0,216.0,203.0,47.0,9.0,103.0,116.0,639.0,13.87
2021,Reggie Perry,PF,20.0,BRK,26.0,0.0,211.0,32.0,78.0,0.41,4.0,21.0,0.19,28.0,57.0,0.491,0.436,10.0,13.0,0.769,27.0,46.0,73.0,14.0,6.0,6.0,15.0,40.0,78.0,13.48
2021,Mason Plumlee,C,30.0,DET,56.0,56.0,1499.0,234.0,381.0,0.614,0.0,7.0,0.0,234.0,374.0,0.626,0.614,113.0,169.0,0.669,145.0,374.0,519.0,202.0,43.0,50.0,105.0,186.0,581.0,21.43
2021,Jakob Poeltl,C,25.0,SAS,69.0,51.0,1845.0,265.0,430.0,0.616,0.0,0.0,0.0,265.0,430.0,0.616,0.616,63.0,124.0,0.508,219.0,328.0,547.0,134.0,47.0,123.0,83.0,172.0,593.0,19.51
2021,Aleksej Pokusevski,PF,19.0,OKC,45.0,28.0,1090.0,139.0,408.0,0.341,58.0,207.0,0.28,81.0,201.0,0.40299999999999997,0.41200000000000003,31.0,42.0,0.738,30.0,182.0,212.0,97.0,20.0,42.0,99.0,58.0,367.0,8.48
2021,Jordan Poole,SG,21.0,GSW,51.0,7.0,988.0,205.0,474.0,0.43200000000000005,97.0,276.0,0.35100000000000003,108.0,198.0,0.545,0.535,105.0,119.0,0.882,15.0,77.0,92.0,99.0,26.0,9.0,51.0,86.0,612.0,19.64
2021,Kevin Porter Jr.,SG,20.0,HOU,26.0,23.0,835.0,156.0,367.0,0.425,50.0,161.0,0.311,106.0,206.0,0.515,0.493,69.0,94.0,0.7340000000000001,20.0,79.0,99.0,164.0,19.0,8.0,91.0,61.0,431.0,16.13
2021,Michael Porter Jr.,SF,22.0,DEN,61.0,54.0,1912.0,443.0,817.0,0.542,170.0,382.0,0.445,273.0,435.0,0.628,0.6459999999999999,106.0,134.0,0.7909999999999999,91.0,354.0,445.0,70.0,40.0,54.0,77.0,126.0,1162.0,23.93
2021,Otto Porter,SF-PF,27.0,TOT,28.0,6.0,606.0,98.0,227.0,0.43200000000000005,39.0,104.0,0.375,59.0,123.0,0.48,0.518,36.0,42.0,0.857,28.0,124.0,152.0,55.0,16.0,4.0,25.0,41.0,271.0,17.73
2021,Bobby Portis,C,25.0,MIL,66.0,7.0,1372.0,313.0,598.0,0.523,74.0,157.0,0.47100000000000003,239.0,441.0,0.542,0.585,54.0,73.0,0.74,124.0,342.0,466.0,71.0,52.0,26.0,56.0,115.0,754.0,23.96
2021,Kristaps Porziņģis,C,25.0,DAL,43.0,43.0,1327.0,325.0,683.0,0.47600000000000003,97.0,258.0,0.376,228.0,425.0,0.536,0.547,118.0,138.0,0.855,82.0,299.0,381.0,68.0,20.0,58.0,51.0,115.0,865.0,24.59
2021,Dwight Powell,C,29.0,DAL,58.0,19.0,966.0,120.0,194.0,0.619,5.0,21.0,0.23800000000000002,115.0,173.0,0.665,0.631,97.0,124.0,0.782,80.0,154.0,234.0,63.0,36.0,30.0,40.0,135.0,342.0,18.53
2021,Norman Powell,SG-SF,27.0,TOT,69.0,58.0,2205.0,438.0,918.0,0.47700000000000004,171.0,416.0,0.41100000000000003,267.0,502.0,0.532,0.57,236.0,271.0,0.871,42.0,173.0,215.0,129.0,82.0,18.0,119.0,160.0,1283.0,19.34
2021,Taurean Prince,PF,26.0,TOT,41.0,10.0,905.0,131.0,327.0,0.401,62.0,155.0,0.4,69.0,172.0,0.401,0.495,65.0,76.0,0.855,19.0,123.0,142.0,76.0,28.0,23.0,47.0,75.0,389.0,14.79
2021,Payton Pritchard,SG,23.0,BOS,66.0,4.0,1268.0,184.0,418.0,0.44,102.0,248.0,0.41100000000000003,82.0,170.0,0.48200000000000004,0.562,40.0,45.0,0.889,33.0,125.0,158.0,120.0,37.0,9.0,53.0,104.0,510.0,14.74
2021,Immanuel Quickley,PG,21.0,NYK,64.0,3.0,1243.0,229.0,580.0,0.395,118.0,303.0,0.389,111.0,277.0,0.401,0.49700000000000005,155.0,174.0,0.8909999999999999,25.0,112.0,137.0,127.0,30.0,12.0,58.0,114.0,731.0,18.45
2021,Chasson Randle,PG,27.0,ORL,41.0,5.0,837.0,92.0,237.0,0.38799999999999996,44.0,130.0,0.33799999999999997,48.0,107.0,0.449,0.48100000000000004,38.0,48.0,0.792,7.0,75.0,82.0,74.0,22.0,5.0,46.0,64.0,266.0,9.35
2021,Julius Randle,PF,26.0,NYK,71.0,71.0,2667.0,602.0,1321.0,0.456,160.0,389.0,0.41100000000000003,442.0,932.0,0.474,0.516,348.0,429.0,0.8109999999999999,84.0,639.0,723.0,427.0,64.0,18.0,241.0,225.0,1712.0,22.98
2021,Cam Reddish,SF,21.0,ATL,26.0,21.0,750.0,96.0,263.0,0.365,33.0,126.0,0.262,63.0,137.0,0.46,0.428,67.0,82.0,0.8170000000000001,22.0,82.0,104.0,35.0,33.0,9.0,34.0,68.0,292.0,11.55
2021,J.J. Redick,SG,36.0,TOT,44.0,0.0,723.0,106.0,267.0,0.397,66.0,178.0,0.371,40.0,89.0,0.449,0.521,49.0,52.0,0.9420000000000001,4.0,60.0,64.0,51.0,11.0,3.0,36.0,50.0,327.0,12.68
2021,Paul Reed,PF,21.0,PHI,26.0,0.0,177.0,42.0,78.0,0.5379999999999999,0.0,6.0,0.0,42.0,72.0,0.583,0.5379999999999999,4.0,8.0,0.5,30.0,31.0,61.0,12.0,10.0,13.0,12.0,29.0,88.0,24.04
2021,Naz Reid,C,21.0,MIN,70.0,15.0,1347.0,304.0,581.0,0.523,61.0,174.0,0.35100000000000003,243.0,407.0,0.597,0.5760000000000001,115.0,166.0,0.693,82.0,240.0,322.0,72.0,34.0,76.0,69.0,179.0,784.0,22.3
2021,Josh Richardson,SG,27.0,DAL,59.0,56.0,1790.0,264.0,618.0,0.42700000000000005,88.0,267.0,0.33,176.0,351.0,0.501,0.498,99.0,108.0,0.917,51.0,144.0,195.0,153.0,61.0,24.0,79.0,130.0,715.0,13.95
2021,Austin Rivers,SG,28.0,TOT,36.0,7.0,845.0,104.0,245.0,0.424,55.0,149.0,0.369,49.0,96.0,0.51,0.537,22.0,31.0,0.71,8.0,74.0,82.0,81.0,30.0,2.0,36.0,64.0,285.0,11.8
2021,Duncan Robinson,SF,26.0,MIA,72.0,72.0,2262.0,315.0,717.0,0.439,250.0,613.0,0.408,65.0,104.0,0.625,0.614,62.0,75.0,0.8270000000000001,7.0,243.0,250.0,127.0,43.0,20.0,81.0,181.0,942.0,13.6
2021,Glenn Robinson III,SF,27.0,SAC,23.0,2.0,369.0,42.0,99.0,0.424,16.0,44.0,0.364,26.0,55.0,0.473,0.505,21.0,23.0,0.9129999999999999,11.0,34.0,45.0,20.0,4.0,3.0,11.0,23.0,121.0,11.15
2021,Mitchell Robinson,C,22.0,NYK,31.0,29.0,853.0,115.0,176.0,0.653,0.0,0.0,0.0,115.0,176.0,0.653,0.653,26.0,53.0,0.491,113.0,139.0,252.0,17.0,35.0,45.0,26.0,86.0,256.0,18.76
2021,Isaiah Roby,PF,22.0,OKC,61.0,34.0,1425.0,207.0,429.0,0.483,32.0,109.0,0.294,175.0,320.0,0.547,0.52,87.0,117.0,0.7440000000000001,89.0,252.0,341.0,107.0,52.0,37.0,113.0,162.0,533.0,14.38
2021,Rajon Rondo,PG,34.0,TOT,45.0,3.0,770.0,95.0,215.0,0.442,36.0,89.0,0.40399999999999997,59.0,126.0,0.46799999999999997,0.526,16.0,17.0,0.941,18.0,92.0,110.0,199.0,37.0,4.0,79.0,53.0,242.0,15.58
2021,Derrick Rose,PG,32.0,TOT,50.0,3.0,1279.0,287.0,611.0,0.47,50.0,129.0,0.38799999999999996,237.0,482.0,0.49200000000000005,0.511,110.0,127.0,0.866,20.0,110.0,130.0,209.0,49.0,19.0,78.0,56.0,734.0,21.29
2021,Terrence Ross,SG,29.0,ORL,46.0,2.0,1347.0,254.0,616.0,0.41200000000000003,89.0,264.0,0.337,165.0,352.0,0.469,0.485,120.0,138.0,0.87,15.0,143.0,158.0,108.0,47.0,21.0,74.0,88.0,717.0,16.18
2021,Terry Rozier,SG,26.0,CHO,69.0,69.0,2383.0,510.0,1134.0,0.45,222.0,571.0,0.389,288.0,563.0,0.512,0.5479999999999999,165.0,202.0,0.8170000000000001,47.0,255.0,302.0,293.0,87.0,26.0,128.0,119.0,1407.0,21.13
2021,Ricky Rubio,PG,30.0,MIN,68.0,51.0,1772.0,193.0,498.0,0.38799999999999996,66.0,214.0,0.308,127.0,284.0,0.447,0.45399999999999996,130.0,150.0,0.867,28.0,195.0,223.0,433.0,98.0,4.0,111.0,139.0,582.0,16.81
2021,D'Angelo Russell,PG,24.0,MIN,42.0,26.0,1196.0,281.0,652.0,0.431,120.0,310.0,0.387,161.0,342.0,0.47100000000000003,0.523,114.0,149.0,0.765,16.0,95.0,111.0,244.0,45.0,18.0,112.0,68.0,796.0,22.46
2021,Domantas Sabonis,PF,24.0,IND,62.0,62.0,2231.0,484.0,904.0,0.535,52.0,162.0,0.321,432.0,742.0,0.5820000000000001,0.564,240.0,328.0,0.732,150.0,592.0,742.0,415.0,76.0,33.0,213.0,203.0,1260.0,25.41
2021,Luka Šamanić,PF,21.0,SAS,33.0,4.0,308.0,47.0,105.0,0.44799999999999995,12.0,43.0,0.27899999999999997,35.0,62.0,0.565,0.505,16.0,29.0,0.552,16.0,52.0,68.0,15.0,8.0,8.0,20.0,43.0,122.0,12.06
2021,JaKarr Sampson,PF,27.0,IND,29.0,4.0,316.0,56.0,113.0,0.496,3.0,15.0,0.2,53.0,98.0,0.541,0.509,19.0,29.0,0.655,27.0,50.0,77.0,4.0,2.0,14.0,15.0,52.0,134.0,13.64
2021,Dario Šarić,C,26.0,PHO,50.0,4.0,871.0,153.0,342.0,0.447,47.0,135.0,0.348,106.0,207.0,0.512,0.516,84.0,99.0,0.848,46.0,144.0,190.0,65.0,30.0,4.0,57.0,95.0,437.0,17.28
2021,Tomáš Satoranský,SG,29.0,CHI,58.0,18.0,1307.0,169.0,329.0,0.514,42.0,118.0,0.35600000000000004,127.0,211.0,0.602,0.578,67.0,79.0,0.848,30.0,112.0,142.0,271.0,40.0,14.0,96.0,89.0,447.0,16.48
2021,Dennis Schröder,SG,27.0,LAL,61.0,61.0,1956.0,332.0,760.0,0.43700000000000006,71.0,212.0,0.335,261.0,548.0,0.47600000000000003,0.484,206.0,243.0,0.848,30.0,181.0,211.0,351.0,70.0,13.0,163.0,159.0,941.0,16.93
2021,Mike Scott,PF,32.0,PHI,51.0,12.0,852.0,76.0,211.0,0.36,53.0,155.0,0.342,23.0,56.0,0.41100000000000003,0.486,8.0,12.0,0.667,11.0,109.0,120.0,40.0,24.0,14.0,19.0,72.0,213.0,8.54
2021,Collin Sexton,SG,22.0,CLE,60.0,60.0,2115.0,525.0,1105.0,0.475,98.0,264.0,0.371,427.0,841.0,0.508,0.519,312.0,383.0,0.815,58.0,129.0,187.0,262.0,62.0,10.0,167.0,157.0,1460.0,21.71
2021,Landry Shamet,SG,23.0,BRK,61.0,12.0,1403.0,186.0,456.0,0.408,129.0,333.0,0.387,57.0,123.0,0.46299999999999997,0.5489999999999999,66.0,78.0,0.846,11.0,101.0,112.0,99.0,31.0,10.0,48.0,93.0,567.0,12.94
2021,Pascal Siakam,PF,26.0,TOR,56.0,56.0,2006.0,437.0,961.0,0.455,73.0,246.0,0.297,364.0,715.0,0.509,0.493,249.0,301.0,0.8270000000000001,95.0,310.0,405.0,250.0,64.0,37.0,130.0,174.0,1196.0,21.57
2021,Ben Simmons,PG,24.0,PHI,58.0,58.0,1877.0,325.0,583.0,0.557,3.0,10.0,0.3,322.0,573.0,0.562,0.56,176.0,287.0,0.613,93.0,324.0,417.0,401.0,93.0,35.0,173.0,171.0,829.0,21.53
2021,Anfernee Simons,SG,21.0,POR,64.0,0.0,1104.0,168.0,401.0,0.419,120.0,282.0,0.426,48.0,119.0,0.40299999999999997,0.569,46.0,57.0,0.807,14.0,126.0,140.0,89.0,18.0,8.0,43.0,96.0,502.0,14.72
2021,Deividas Sirvydis,SG,20.0,DET,20.0,0.0,133.0,14.0,40.0,0.35,10.0,28.0,0.35700000000000004,4.0,12.0,0.33299999999999996,0.475,3.0,6.0,0.5,0.0,29.0,29.0,5.0,2.0,0.0,5.0,9.0,41.0,8.01
2021,Marcus Smart,PG,26.0,BOS,48.0,45.0,1581.0,203.0,510.0,0.39799999999999996,93.0,282.0,0.33,110.0,228.0,0.48200000000000004,0.489,128.0,162.0,0.79,36.0,131.0,167.0,273.0,72.0,23.0,96.0,126.0,627.0,16.31
2021,Dennis Smith Jr.,PG,23.0,TOT,23.0,9.0,420.0,58.0,145.0,0.4,19.0,58.0,0.32799999999999996,39.0,87.0,0.44799999999999995,0.466,19.0,26.0,0.731,12.0,43.0,55.0,77.0,23.0,14.0,26.0,37.0,154.0,16.26
2021,Ish Smith,PG,32.0,WAS,44.0,1.0,924.0,129.0,297.0,0.434,18.0,49.0,0.36700000000000005,111.0,248.0,0.44799999999999995,0.465,19.0,33.0,0.5760000000000001,22.0,128.0,150.0,172.0,32.0,13.0,41.0,62.0,295.0,14.84
2021,Jalen Smith,PF,20.0,PHO,27.0,1.0,156.0,22.0,50.0,0.44,4.0,17.0,0.235,18.0,33.0,0.545,0.48,5.0,7.0,0.7140000000000001,7.0,30.0,37.0,4.0,1.0,5.0,7.0,16.0,53.0,10.55
2021,Tony Snell,SG,29.0,ATL,47.0,23.0,992.0,88.0,171.0,0.515,62.0,109.0,0.569,26.0,62.0,0.419,0.696,11.0,11.0,1.0,18.0,94.0,112.0,59.0,13.0,11.0,21.0,75.0,249.0,10.96
2021,Cassius Stanley,SG,21.0,IND,24.0,0.0,93.0,13.0,43.0,0.302,3.0,13.0,0.231,10.0,30.0,0.33299999999999996,0.337,7.0,9.0,0.778,8.0,12.0,20.0,1.0,1.0,2.0,1.0,14.0,36.0,8.03
2021,Lamar Stevens,PF,23.0,CLE,40.0,0.0,499.0,62.0,136.0,0.456,4.0,25.0,0.16,58.0,111.0,0.523,0.47100000000000003,37.0,51.0,0.725,24.0,72.0,96.0,25.0,17.0,13.0,23.0,53.0,165.0,12.48
2021,Isaiah Stewart,C,19.0,DET,68.0,14.0,1455.0,226.0,409.0,0.5529999999999999,21.0,63.0,0.33299999999999996,205.0,346.0,0.5920000000000001,0.578,64.0,92.0,0.696,159.0,294.0,453.0,59.0,39.0,86.0,67.0,184.0,537.0,18.6
2021,Max Strus,SF,24.0,MIA,39.0,0.0,507.0,85.0,187.0,0.455,50.0,148.0,0.33799999999999997,35.0,39.0,0.897,0.588,16.0,24.0,0.667,5.0,36.0,41.0,24.0,11.0,2.0,8.0,43.0,236.0,14.87
2021,Edmond Sumner,SG,25.0,IND,53.0,24.0,861.0,148.0,282.0,0.525,35.0,88.0,0.39799999999999996,113.0,194.0,0.5820000000000001,0.5870000000000001,68.0,83.0,0.8190000000000001,18.0,76.0,94.0,49.0,33.0,10.0,51.0,88.0,399.0,15.79
2021,Jae'Sean Tate,SF,25.0,HOU,70.0,58.0,2043.0,316.0,625.0,0.506,60.0,195.0,0.308,256.0,430.0,0.595,0.5539999999999999,102.0,147.0,0.6940000000000001,132.0,242.0,374.0,178.0,85.0,36.0,98.0,222.0,794.0,16.55
2021,Jayson Tatum,SF,22.0,BOS,64.0,64.0,2290.0,605.0,1318.0,0.45899999999999996,187.0,485.0,0.386,418.0,833.0,0.502,0.53,295.0,340.0,0.868,50.0,422.0,472.0,276.0,75.0,31.0,171.0,122.0,1692.0,25.46
2021,Jeff Teague,PG,32.0,TOT,55.0,7.0,950.0,123.0,284.0,0.433,36.0,82.0,0.439,87.0,202.0,0.431,0.496,89.0,105.0,0.848,15.0,73.0,88.0,132.0,34.0,12.0,64.0,56.0,371.0,14.84
2021,Garrett Temple,SG,34.0,CHI,56.0,25.0,1528.0,158.0,381.0,0.415,67.0,200.0,0.335,91.0,181.0,0.503,0.503,40.0,50.0,0.8,29.0,131.0,160.0,124.0,43.0,30.0,58.0,126.0,423.0,10.17
2021,Daniel Theis,C,28.0,TOT,65.0,51.0,1601.0,252.0,466.0,0.541,49.0,152.0,0.322,203.0,314.0,0.6459999999999999,0.593,74.0,110.0,0.6729999999999999,93.0,263.0,356.0,108.0,41.0,57.0,66.0,167.0,627.0,17.38
2021,Brodric Thomas,SG,24.0,TOT,32.0,1.0,399.0,39.0,108.0,0.361,16.0,59.0,0.271,23.0,49.0,0.469,0.435,31.0,46.0,0.674,8.0,45.0,53.0,30.0,15.0,10.0,22.0,40.0,125.0,9.95
2021,Matt Thomas,SG,26.0,TOT,45.0,0.0,326.0,50.0,127.0,0.39399999999999996,27.0,80.0,0.33799999999999997,23.0,47.0,0.489,0.5,12.0,14.0,0.857,7.0,37.0,44.0,19.0,4.0,0.0,14.0,18.0,139.0,11.74
2021,Tristan Thompson,PF,29.0,BOS,54.0,43.0,1287.0,169.0,326.0,0.518,0.0,3.0,0.0,169.0,323.0,0.523,0.518,71.0,120.0,0.5920000000000001,169.0,270.0,439.0,67.0,24.0,33.0,62.0,119.0,409.0,16.18
2021,Sindarius Thornwell,SG,26.0,TOT,21.0,1.0,217.0,15.0,46.0,0.326,7.0,23.0,0.304,8.0,23.0,0.348,0.402,4.0,8.0,0.5,3.0,15.0,18.0,21.0,13.0,2.0,7.0,15.0,41.0,8.08
2021,Matisse Thybulle,SG,23.0,PHI,65.0,8.0,1298.0,102.0,243.0,0.42,43.0,143.0,0.301,59.0,100.0,0.59,0.508,8.0,18.0,0.444,30.0,94.0,124.0,63.0,105.0,71.0,32.0,127.0,255.0,11.49
2021,Xavier Tillman Sr.,PF,22.0,MEM,59.0,12.0,1085.0,167.0,299.0,0.5589999999999999,22.0,65.0,0.33799999999999997,145.0,234.0,0.62,0.595,34.0,53.0,0.642,74.0,182.0,256.0,75.0,44.0,33.0,45.0,116.0,390.0,17.46
2021,Obi Toppin,PF,22.0,NYK,62.0,0.0,683.0,104.0,209.0,0.498,26.0,85.0,0.306,78.0,124.0,0.629,0.56,19.0,26.0,0.731,26.0,112.0,138.0,29.0,17.0,15.0,23.0,55.0,253.0,14.5
2021,Juan Toscano-Anderson,SG,27.0,GSW,53.0,16.0,1107.0,121.0,209.0,0.579,37.0,92.0,0.402,84.0,117.0,0.718,0.667,22.0,31.0,0.71,29.0,205.0,234.0,150.0,41.0,26.0,61.0,111.0,301.0,15.45
2021,Karl-Anthony Towns,C,25.0,MIN,50.0,50.0,1689.0,425.0,875.0,0.486,122.0,315.0,0.387,303.0,560.0,0.541,0.555,267.0,311.0,0.8590000000000001,133.0,396.0,529.0,225.0,39.0,57.0,160.0,186.0,1239.0,28.52
2021,Gary Trent Jr.,SG,22.0,TOT,58.0,38.0,1802.0,320.0,785.0,0.408,165.0,429.0,0.385,155.0,356.0,0.435,0.513,83.0,106.0,0.7829999999999999,27.0,125.0,152.0,80.0,56.0,10.0,43.0,92.0,888.0,14.66
2021,P.J. Tucker,PF,35.0,TOT,52.0,33.0,1356.0,66.0,177.0,0.373,40.0,119.0,0.336,26.0,58.0,0.44799999999999995,0.486,21.0,28.0,0.75,51.0,153.0,204.0,61.0,39.0,20.0,40.0,125.0,193.0,6.77
2021,Myles Turner,C,24.0,IND,47.0,47.0,1455.0,206.0,432.0,0.47700000000000004,69.0,206.0,0.335,137.0,226.0,0.606,0.557,111.0,142.0,0.782,63.0,243.0,306.0,48.0,40.0,159.0,67.0,165.0,592.0,18.31
2021,Jonas Valančiūnas,C,28.0,MEM,62.0,61.0,1755.0,440.0,743.0,0.5920000000000001,21.0,57.0,0.368,419.0,686.0,0.611,0.606,157.0,203.0,0.773,253.0,523.0,776.0,112.0,35.0,57.0,100.0,179.0,1058.0,28.83
2021,Denzel Valentine,SG,27.0,CHI,62.0,3.0,1036.0,155.0,416.0,0.373,80.0,242.0,0.331,75.0,174.0,0.431,0.469,16.0,17.0,0.941,24.0,173.0,197.0,105.0,30.0,7.0,42.0,70.0,406.0,13.04
2021,Jarred Vanderbilt,PF,21.0,MIN,64.0,30.0,1139.0,143.0,236.0,0.606,1.0,5.0,0.2,142.0,231.0,0.615,0.608,57.0,102.0,0.5589999999999999,118.0,250.0,368.0,76.0,64.0,46.0,53.0,123.0,344.0,19.03
2021,Fred VanVleet,SG,26.0,TOR,52.0,52.0,1899.0,338.0,870.0,0.389,174.0,476.0,0.366,164.0,394.0,0.41600000000000004,0.489,169.0,191.0,0.885,32.0,188.0,220.0,328.0,87.0,37.0,95.0,119.0,1019.0,20.56
2021,Devin Vassell,SF,20.0,SAS,62.0,7.0,1056.0,123.0,303.0,0.406,52.0,150.0,0.34700000000000003,71.0,153.0,0.46399999999999997,0.49200000000000005,43.0,51.0,0.843,24.0,150.0,174.0,56.0,43.0,18.0,22.0,88.0,341.0,12.76
2021,Gabe Vincent,PG,24.0,MIA,50.0,7.0,655.0,88.0,233.0,0.37799999999999995,46.0,149.0,0.309,42.0,84.0,0.5,0.47600000000000003,20.0,23.0,0.87,10.0,46.0,56.0,67.0,21.0,2.0,34.0,79.0,242.0,10.0
2021,Nikola Vučević,C,30.0,TOT,70.0,70.0,2348.0,666.0,1396.0,0.47700000000000004,176.0,440.0,0.4,490.0,956.0,0.513,0.54,131.0,156.0,0.84,146.0,671.0,817.0,269.0,65.0,48.0,126.0,137.0,1639.0,27.47
2021,Dean Wade,PF,24.0,CLE,63.0,19.0,1212.0,134.0,311.0,0.431,78.0,213.0,0.366,56.0,98.0,0.5710000000000001,0.556,30.0,39.0,0.769,38.0,177.0,215.0,74.0,35.0,21.0,30.0,78.0,376.0,13.41
2021,Moritz Wagner,C,23.0,TOT,45.0,24.0,722.0,104.0,229.0,0.45399999999999996,31.0,91.0,0.341,73.0,138.0,0.529,0.522,71.0,87.0,0.816,27.0,119.0,146.0,50.0,26.0,18.0,43.0,108.0,310.0,15.4
2021,Kemba Walker,PG,30.0,BOS,43.0,43.0,1369.0,284.0,676.0,0.42,127.0,353.0,0.36,157.0,323.0,0.486,0.514,134.0,149.0,0.899,16.0,154.0,170.0,212.0,48.0,12.0,88.0,61.0,829.0,21.25
2021,Lonnie Walker,SG,22.0,SAS,60.0,38.0,1522.0,256.0,609.0,0.42,100.0,282.0,0.355,156.0,327.0,0.47700000000000004,0.502,57.0,70.0,0.8140000000000001,14.0,141.0,155.0,101.0,29.0,15.0,65.0,101.0,669.0,12.34
2021,John Wall,PG,30.0,HOU,40.0,40.0,1288.0,293.0,726.0,0.40399999999999997,79.0,249.0,0.317,214.0,477.0,0.449,0.45799999999999996,158.0,211.0,0.7490000000000001,17.0,112.0,129.0,275.0,42.0,31.0,141.0,46.0,823.0,19.85
2021,Brad Wanamaker,PG,31.0,TOT,61.0,0.0,1053.0,115.0,299.0,0.385,16.0,85.0,0.188,99.0,214.0,0.46299999999999997,0.41100000000000003,90.0,101.0,0.8909999999999999,18.0,87.0,105.0,174.0,43.0,11.0,71.0,94.0,336.0,12.17
2021,P.J. Washington,PF,22.0,CHO,64.0,61.0,1954.0,302.0,686.0,0.44,112.0,290.0,0.386,190.0,396.0,0.48,0.522,108.0,145.0,0.745,93.0,325.0,418.0,161.0,69.0,79.0,128.0,171.0,824.0,16.37
2021,Yuta Watanabe,SF,26.0,TOR,50.0,4.0,723.0,79.0,180.0,0.439,36.0,90.0,0.4,43.0,90.0,0.478,0.539,24.0,29.0,0.828,36.0,123.0,159.0,40.0,26.0,19.0,19.0,57.0,218.0,14.48
